departamento,provincia,distrito,dist_code,dept_code,prov_code,pct_actas,actas_contabilizadas,total_actas,votos_Fujimori,pct_Fujimori,votos_Lopez_Aliaga,pct_Lopez_Aliaga,votos_Nieto,pct_Nieto,votos_Belmont,pct_Belmont,votos_Sanchez,pct_Sanchez,type
Tumbes,Contralmirante Villar,Zorritos,230201,230000,230200,90.909,30,33,1917,37.058,350,6.766,295,5.703,256,4.949,206,3.982,domestic
Tumbes,Contralmirante Villar,Casitas,230202,230000,230200,63.636,7,11,400,37.14,48,4.457,46,4.271,43,3.993,133,12.349,domestic
Tumbes,Contralmirante Villar,Canoas de Punta Sal,230203,230000,230200,100,17,17,1540,50.343,178,5.819,123,4.021,296,9.676,130,4.25,domestic
Tumbes,Zarumilla,Zarumilla,230301,230000,230300,84.211,48,57,3868,47.286,448,5.477,409,5,356,4.352,393,4.804,domestic
Tumbes,Zarumilla,Matapalo,230302,230000,230300,91.667,11,12,393,21.57,67,3.677,44,2.415,156,8.562,712,39.078,domestic
Tumbes,Zarumilla,Papayal,230303,230000,230300,94.737,18,19,1662,52.346,104,3.276,82,2.583,131,4.126,240,7.559,domestic
Tumbes,Zarumilla,Aguas Verdes,230304,230000,230300,91.837,45,49,3995,51.542,358,4.619,274,3.535,413,5.328,565,7.289,domestic
Callao,Callao,Callao,240101,240000,240100,95.441,1256,1316,52406,20.757,39520,15.653,39469,15.633,17934,7.103,4768,1.888,domestic
Callao,Callao,Bellavista,240102,240000,240100,94.65,230,243,8181,17.711,10975,23.76,8539,18.486,1925,4.167,347,0.751,domestic
Callao,Callao,La Punta,240103,240000,240100,86.364,19,22,434,11.648,1731,46.457,536,14.385,74,1.986,16,0.429,domestic
Callao,Callao,Carmen de La Legua,240104,240000,240100,97.279,143,147,6189,21.256,4797,16.475,4357,14.964,2371,8.143,468,1.607,domestic
Callao,Callao,La Perla,240105,240000,240100,95.897,187,195,6355,16.969,9396,25.089,6795,18.144,1619,4.323,294,0.785,domestic
Callao,Callao,Ventanilla,240106,240000,240100,94.645,813,859,35180,22.055,14452,9.06,19972,12.521,18529,11.616,9626,6.035,domestic
Callao,Callao,Mi Peru,240107,240000,240100,100,116,116,5440,22.691,1943,8.105,3342,13.94,2576,10.745,1084,4.522,domestic
Ucayali,Coronel Portillo,Calleria,250101,250000,250100,86.316,410,475,20237,29.147,5335,7.684,4277,6.16,5445,7.842,3882,5.591,domestic
Ucayali,Coronel Portillo,Yarinacocha,250102,250000,250100,90.175,257,285,12735,31.167,2345,5.739,2158,5.281,3430,8.395,3205,7.844,domestic
Ucayali,Coronel Portillo,Masisea,250103,250000,250100,86.667,39,45,890,28.636,209,6.725,16,0.515,130,4.183,1071,34.459,domestic
Ucayali,Coronel Portillo,Campoverde,250104,250000,250100,89.091,49,55,2173,30.231,232,3.228,161,2.24,753,10.476,1297,18.044,domestic
Ucayali,Coronel Portillo,Iparia,250105,250000,250100,83.333,35,42,334,14.585,84,3.668,12,0.524,46,2.009,1228,53.624,domestic
Ucayali,Coronel Portillo,Nueva Requena,250106,250000,250100,88,22,25,603,22.593,118,4.421,37,1.386,251,9.404,655,24.541,domestic
Ucayali,Coronel Portillo,Manantay,250107,250000,250100,89.787,211,235,11465,35.654,1144,3.558,1283,3.99,2481,7.716,2327,7.237,domestic
Ucayali,Padre Abad,Padre Abad,250201,250000,250200,94.737,72,76,1823,18.409,456,4.605,276,2.787,1237,12.491,3135,31.657,domestic
Ucayali,Padre Abad,Irazola,250202,250000,250200,92.683,38,41,1284,23.56,161,2.954,91,1.67,772,14.165,1844,33.835,domestic
Ucayali,Padre Abad,Curimana,250203,250000,250200,88.235,30,34,985,22.16,365,8.211,82,1.845,415,9.336,1607,36.153,domestic
Ucayali,Padre Abad,Neshuya,250204,250000,250200,85.185,23,27,872,24.488,124,3.482,85,2.387,459,12.89,896,25.161,domestic
Ucayali,Padre Abad,Alexander von Humboldt,250205,250000,250200,82.353,14,17,310,13.87,72,3.221,53,2.371,422,18.881,793,35.481,domestic
Ucayali,Padre Abad,Boqueron,250206,250000,250200,83.333,10,12,213,13.346,72,4.511,20,1.253,202,12.657,685,42.92,domestic
Ucayali,Padre Abad,Huipoca,250207,250000,250200,84.615,11,13,172,10.79,39,2.447,20,1.255,157,9.849,832,52.196,domestic
Ucayali,Atalaya,Raymondi,250301,250000,250300,81.481,88,108,2845,35.963,351,4.437,172,2.174,538,6.801,1296,16.382,domestic
Ucayali,Atalaya,Tahuania,250302,250000,250300,87.879,29,33,470,25.725,99,5.419,18,0.985,37,2.025,497,27.203,domestic
Ucayali,Atalaya,Yurua,250303,250000,250300,100,7,7,145,48.986,19,6.419,3,1.014,4,1.351,17,5.743,domestic
Ucayali,Atalaya,Sepahua,250304,250000,250300,81.818,18,22,757,45.74,61,3.686,14,0.846,163,9.849,268,16.193,domestic
Ucayali,Purus,Purus,250401,250000,250400,91.667,11,12,454,54.177,16,1.909,6,0.716,15,1.79,173,20.644,domestic
EXT-AMERICA,ANTILLAS HOLANDESAS,CITY_920101,920101,920000,920100,50,1,2,37,27.206,48,35.294,2,1.471,9,6.618,2,1.471,extranjero
EXT-AMERICA,ARGENTINA,CITY_920202,920202,920000,920200,13.575,30,221,814,24.033,500,14.762,230,6.791,370,10.924,146,4.311,extranjero
EXT-AMERICA,ARGENTINA,CITY_920203,920203,920000,920200,44.444,12,27,439,24.47,211,11.761,107,5.964,180,10.033,84,4.682,extranjero
EXT-AMERICA,ARGENTINA,CITY_920205,920205,920000,920200,56,14,25,429,22.686,266,14.067,154,8.144,153,8.091,85,4.495,extranjero
EXT-AMERICA,ARGENTINA,CITY_920207,920207,920000,920200,25,2,8,59,20,61,20.678,22,7.458,24,8.136,11,3.729,extranjero
EXT-AMERICA,ARGENTINA,CITY_920204,920204,920000,920200,0,0,1,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,ARGENTINA,CITY_920210,920210,920000,920200,100,1,1,8,16.327,13,26.531,3,6.122,5,10.204,1,2.041,extranjero
EXT-AMERICA,ARGENTINA,CITY_920208,920208,920000,920200,0,0,3,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,ARGENTINA,CITY_920206,920206,920000,920200,60,6,10,185,21.462,103,11.949,28,3.248,79,9.165,27,3.132,extranjero
EXT-AMERICA,ARGENTINA,CITY_920224,920224,920000,920200,0,0,1,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,ARGENTINA,CITY_920226,920226,920000,920200,100,1,1,24,28.235,19,22.353,10,11.765,9,10.588,0,0,extranjero
EXT-AMERICA,ARGENTINA,CITY_920219,920219,920000,920200,100,1,1,16,22.535,5,7.042,4,5.634,9,12.676,4,5.634,extranjero
EXT-AMERICA,BOLIVIA,CITY_920401,920401,920000,920400,71.429,5,7,100,7.911,160,12.658,284,22.468,104,8.228,104,8.228,extranjero
EXT-AMERICA,BOLIVIA,CITY_920405,920405,920000,920400,62.5,5,8,162,19.378,343,41.029,52,6.22,50,5.981,13,1.555,extranjero
EXT-AMERICA,BOLIVIA,CITY_920403,920403,920000,920400,85.714,6,7,153,18.659,169,20.61,79,9.634,85,10.366,45,5.488,extranjero
EXT-AMERICA,BRASIL,CITY_920503,920503,920000,920500,100,2,2,18,10.345,56,32.184,24,13.793,10,5.747,3,1.724,extranjero
EXT-AMERICA,BRASIL,CITY_920504,920504,920000,920500,50,1,2,17,14.407,31,26.271,13,11.017,10,8.475,2,1.695,extranjero
EXT-AMERICA,BRASIL,CITY_920505,920505,920000,920500,40,2,5,79,38.537,47,22.927,1,0.488,9,4.39,1,0.488,extranjero
EXT-AMERICA,BRASIL,CITY_920502,920502,920000,920500,100,2,2,6,4.651,45,34.884,21,16.279,12,9.302,1,0.775,extranjero
EXT-AMERICA,BRASIL,CITY_920506,920506,920000,920500,50,1,2,9,16.667,8,14.815,8,14.815,3,5.556,1,1.852,extranjero
EXT-AMERICA,BRASIL,CITY_920510,920510,920000,920500,71.429,15,21,269,12.983,464,22.394,218,10.521,314,15.154,126,6.081,extranjero
EXT-AMERICA,BRASIL,CITY_920508,920508,920000,920500,50,1,2,17,34.694,3,6.122,2,4.082,3,6.122,3,6.122,extranjero
EXT-AMERICA,BRASIL,CITY_920509,920509,920000,920500,100,5,5,59,9.233,188,29.421,101,15.806,46,7.199,11,1.721,extranjero
EXT-AMERICA,BRASIL,CITY_920536,920536,920000,920500,100,1,1,3,14.286,5,23.81,0,0,1,4.762,1,4.762,extranjero
EXT-AMERICA,BRASIL,CITY_920511,920511,920000,920500,100,1,1,7,13.208,22,41.509,8,15.094,0,0,0,0,extranjero
EXT-AMERICA,BRASIL,CITY_920532,920532,920000,920500,100,1,1,14,17.949,26,33.333,1,1.282,7,8.974,3,3.846,extranjero
EXT-AMERICA,CANADA,CITY_920603,920603,920000,920600,76.471,13,17,210,10.758,897,45.953,307,15.727,69,3.535,16,0.82,extranjero
EXT-AMERICA,CANADA,CITY_920608,920608,920000,920600,100,3,3,18,6.642,136,50.185,39,14.391,10,3.69,3,1.107,extranjero
EXT-AMERICA,CANADA,CITY_920602,920602,920000,920600,100,2,2,29,10.105,128,44.599,30,10.453,12,4.181,0,0,extranjero
EXT-AMERICA,CANADA,CITY_920605,920605,920000,920600,100,1,1,12,5.854,87,42.439,42,20.488,5,2.439,0,0,extranjero
EXT-AMERICA,CANADA,CITY_920604,920604,920000,920600,83.333,5,6,49,6.43,362,47.507,154,20.21,26,3.412,3,0.394,extranjero
EXT-AMERICA,CANADA,CITY_920601,920601,920000,920600,78.261,18,23,274,10.212,1154,43.012,381,14.201,119,4.435,25,0.932,extranjero
EXT-AMERICA,CHILE,CITY_921001,921001,920000,921000,78.571,11,14,296,18.317,167,10.334,91,5.631,258,15.965,106,6.559,extranjero
EXT-AMERICA,CHILE,CITY_921005,921005,920000,921000,54.167,13,24,551,23.648,206,8.841,130,5.579,316,13.562,101,4.335,extranjero
EXT-AMERICA,CHILE,CITY_921003,921003,920000,921000,100,4,4,59,16.62,67,18.873,32,9.014,38,10.704,11,3.099,extranjero
EXT-AMERICA,CHILE,CITY_921007,921007,920000,921000,50,4,8,82,21.026,85,21.795,45,11.538,45,11.538,13,3.333,extranjero
EXT-AMERICA,CHILE,CITY_921026,921026,920000,921000,0,0,2,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,CHILE,CITY_921002,921002,920000,921000,45.455,5,11,118,10.592,51,4.578,68,6.104,238,21.364,180,16.158,extranjero
EXT-AMERICA,CHILE,CITY_921006,921006,920000,921000,38.532,84,218,2906,23.959,1596,13.159,862,7.107,1667,13.744,476,3.924,extranjero
EXT-AMERICA,COLOMBIA,CITY_920702,920702,920000,920700,80,4,5,112,15.752,264,37.131,96,13.502,51,7.173,15,2.11,extranjero
EXT-AMERICA,COLOMBIA,CITY_920701,920701,920000,920700,100,1,1,9,19.565,17,36.957,1,2.174,0,0,1,2.174,extranjero
EXT-AMERICA,COLOMBIA,CITY_920703,920703,920000,920700,50,1,2,12,13.636,35,39.773,6,6.818,2,2.273,4,4.545,extranjero
EXT-AMERICA,COLOMBIA,CITY_920705,920705,920000,920700,50,2,4,78,58.209,4,2.985,0,0,7,5.224,8,5.97,extranjero
EXT-AMERICA,COLOMBIA,CITY_920709,920709,920000,920700,100,1,1,3,13.043,13,56.522,1,4.348,0,0,0,0,extranjero
EXT-AMERICA,COLOMBIA,CITY_920706,920706,920000,920700,100,2,2,56,18.241,139,45.277,26,8.469,16,5.212,0,0,extranjero
EXT-AMERICA,COLOMBIA,CITY_920737,920737,920000,920700,100,1,1,3,23.077,6,46.154,0,0,1,7.692,0,0,extranjero
EXT-AMERICA,COLOMBIA,CITY_920717,920717,920000,920700,100,1,1,0,0,3,50,1,16.667,0,0,0,0,extranjero
EXT-AMERICA,COSTA RICA,CITY_920803,920803,920000,920800,71.429,5,7,123,14.089,383,43.872,86,9.851,50,5.727,11,1.26,extranjero
EXT-AMERICA,CUBA,CITY_920901,920901,920000,920900,100,1,1,0,0,0,0,0,0,1,9.091,0,0,extranjero
EXT-AMERICA,ECUADOR,CITY_921101,921101,920000,921100,100,5,5,136,20.763,245,37.405,34,5.191,44,6.718,24,3.664,extranjero
EXT-AMERICA,ECUADOR,CITY_921105,921105,920000,921100,100,5,5,131,20.31,190,29.457,58,8.992,50,7.752,45,6.977,extranjero
EXT-AMERICA,ECUADOR,CITY_921102,921102,920000,921100,0,0,2,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,ECUADOR,CITY_921104,921104,920000,921100,100,2,2,43,33.333,10,7.752,9,6.977,13,10.078,5,3.876,extranjero
EXT-AMERICA,ECUADOR,CITY_921110,921110,920000,921100,100,2,2,50,21.008,40,16.807,14,5.882,17,7.143,29,12.185,extranjero
EXT-AMERICA,EL SALVADOR,CITY_921201,921201,920000,921200,100,1,1,3,5.263,23,40.351,3,5.263,3,5.263,1,1.754,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921317,921317,920000,921300,83.636,92,110,1020,12.439,4943,60.28,584,7.122,265,3.232,36,0.439,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921313,921313,920000,921300,64.706,11,17,149,12.67,648,55.102,96,8.163,47,3.997,6,0.51,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921319,921319,920000,921300,73.958,71,96,849,17.603,1744,36.16,444,9.206,416,8.625,111,2.301,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921303,921303,920000,921300,84.615,11,13,167,14.022,447,37.531,155,13.014,79,6.633,12,1.008,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921315,921315,920000,921300,28.205,22,78,270,15.929,815,48.083,150,8.85,103,6.077,18,1.062,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921308,921308,920000,921300,76.923,10,13,101,11.649,332,38.293,107,12.341,56,6.459,13,1.499,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921304,921304,920000,921300,82.759,24,29,147,13.208,469,42.138,147,13.208,63,5.66,8,0.719,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921318,921318,920000,921300,100,2,2,26,19.403,49,36.567,14,10.448,7,5.224,0,0,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921331,921331,920000,921300,60,45,75,579,13.773,1756,41.77,412,9.8,292,6.946,49,1.166,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921328,921328,920000,921300,60,6,10,60,11.765,206,40.392,65,12.745,33,6.471,8,1.569,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921335,921335,920000,921300,34.375,44,128,613,22.25,995,36.116,213,7.731,182,6.606,26,0.944,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921325,921325,920000,921300,44.444,20,45,162,11.765,530,38.489,151,10.966,126,9.15,28,2.033,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921322,921322,920000,921300,100,5,5,10,4.016,122,48.996,32,12.851,15,6.024,3,1.205,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921320,921320,920000,921300,57.143,12,21,77,12.222,380,60.317,46,7.302,24,3.81,2,0.317,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921324,921324,920000,921300,0,0,5,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921323,921323,920000,921300,66.667,2,3,26,15.663,70,42.169,21,12.651,10,6.024,1,0.602,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921374,921374,920000,921300,76.923,10,13,199,14.054,473,33.404,139,9.816,134,9.463,40,2.825,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921372,921372,920000,921300,60,3,5,17,5.842,156,53.608,32,10.997,8,2.749,1,0.344,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921381,921381,920000,921300,69.565,16,23,227,14.645,639,41.226,109,7.032,155,10,40,2.581,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921385,921385,920000,921300,64.516,20,31,398,18.961,730,34.778,162,7.718,154,7.337,26,1.239,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921350,921350,920000,921300,76.923,10,13,76,10.368,366,49.932,59,8.049,54,7.367,8,1.091,extranjero
EXT-AMERICA,ESTADOS UNIDOS,CITY_921373,921373,920000,921300,78.571,11,14,179,14.6,589,48.042,112,9.135,63,5.139,14,1.142,extranjero
EXT-AMERICA,GUATEMALA,CITY_921501,921501,920000,921500,100,2,2,24,12.183,112,56.853,14,7.107,14,7.107,2,1.015,extranjero
EXT-AMERICA,GUAYANA FRANCESA,CITY_923001,923001,920000,923000,50,1,2,33,26.829,12,9.756,4,3.252,15,12.195,6,4.878,extranjero
EXT-AMERICA,HONDURAS,CITY_921701,921701,920000,921700,100,1,1,18,30.508,29,49.153,5,8.475,0,0,1,1.695,extranjero
EXT-AMERICA,MEXICO,CITY_921901,921901,920000,921900,66.667,2,3,14,9.272,71,47.02,18,11.921,12,7.947,2,1.325,extranjero
EXT-AMERICA,MEXICO,CITY_921903,921903,920000,921900,100,2,2,40,16.667,106,44.167,25,10.417,16,6.667,3,1.25,extranjero
EXT-AMERICA,MEXICO,CITY_921902,921902,920000,921900,66.667,6,9,80,10.825,308,41.678,78,10.555,59,7.984,10,1.353,extranjero
EXT-AMERICA,NICARAGUA,CITY_922001,922001,920000,922000,100,1,1,10,17.857,22,39.286,9,16.071,2,3.571,3,5.357,extranjero
EXT-AMERICA,PANAMA,CITY_922102,922102,920000,922100,100,1,1,7,18.421,11,28.947,1,2.632,6,15.789,1,2.632,extranjero
EXT-AMERICA,PANAMA,CITY_922101,922101,920000,922100,85.714,6,7,171,18.114,378,40.042,82,8.686,76,8.051,9,0.953,extranjero
EXT-AMERICA,PANAMA,CITY_922103,922103,920000,922100,100,1,1,1,10,3,30,3,30,0,0,0,0,extranjero
EXT-AMERICA,PANAMA,CITY_922108,922108,920000,922100,100,1,1,6,24,10,40,1,4,1,4,0,0,extranjero
EXT-AMERICA,PARAGUAY,CITY_922201,922201,920000,922200,50,2,4,54,19.495,132,47.653,11,3.971,21,7.581,3,1.083,extranjero
EXT-AMERICA,PUERTO RICO,CITY_922303,922303,920000,922300,100,2,2,32,13.445,113,47.479,36,15.126,7,2.941,1,0.42,extranjero
EXT-AMERICA,REPUBLICA DOMINICANA,CITY_922401,922401,920000,922400,66.667,2,3,57,18.095,92,29.206,27,8.571,32,10.159,2,0.635,extranjero
EXT-AMERICA,REPUBLICA DOMINICANA,CITY_922403,922403,920000,922400,0,0,1,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-AMERICA,TRINIDAD Y TOBAGO,CITY_922601,922601,920000,922600,100,1,1,1,9.091,1,9.091,6,54.545,0,0,0,0,extranjero
EXT-AMERICA,URUGUAY,CITY_922701,922701,920000,922700,50,2,4,84,19.266,95,21.789,45,10.321,37,8.486,11,2.523,extranjero
EXT-AMERICA,VENEZUELA,CITY_922802,922802,920000,922800,0,0,34,0,0,0,0,0,0,0,0,0,0,extranjero
EXT-EUROPA,ALEMANIA,CITY_940201,940201,940000,940200,100,5,5,43,4.926,200,22.91,236,27.033,52,5.956,11,1.26,extranjero
EXT-EUROPA,ALEMANIA,CITY_940203,940203,940000,940200,100,2,2,17,7.424,72,31.441,53,23.144,10,4.367,7,3.057,extranjero
EXT-EUROPA,ALEMANIA,CITY_940206,940206,940000,940200,66.667,2,3,12,4.068,93,31.525,56,18.983,14,4.746,7,2.373,extranjero
EXT-EUROPA,ALEMANIA,CITY_940213,940213,940000,940200,80,4,5,22,4.444,156,31.515,110,22.222,26,5.253,9,1.818,extranjero
EXT-EUROPA,ALEMANIA,CITY_940245,940245,940000,940200,88.889,8,9,47,4.705,313,31.331,262,26.226,51,5.105,8,0.801,extranjero
EXT-EUROPA,ALEMANIA,CITY_940205,940205,940000,940200,40,2,5,19,7.063,88,32.714,69,25.651,14,5.204,4,1.487,extranjero
EXT-EUROPA,AUSTRIA,CITY_940302,940302,940000,940300,100,3,3,16,4.692,96,28.152,73,21.408,22,6.452,2,0.587,extranjero
EXT-EUROPA,BELGICA,CITY_940401,940401,940000,940400,100,2,2,19,8.017,71,29.958,28,11.814,17,7.173,3,1.266,extranjero
EXT-EUROPA,BELGICA,CITY_940402,940402,940000,940400,66.667,4,6,80,11.05,150,20.718,119,16.436,58,8.011,17,2.348,extranjero
EXT-EUROPA,BELGICA,CITY_940403,940403,940000,940400,100,1,1,18,11.688,34,22.078,45,29.221,9,5.844,0,0,extranjero
